HP 8591E ROM Strings Index
File    : all_fixed.bin
Min len : 5 chars
Total   : 5532 strings  (3146 real-text, 2386 code-noise)

================================================================================
SECTION 1 — Real Text Strings (3146 entries)
  Region codes: V=Vectors  C=Code  D=Data  S=Strings  E=Empty
================================================================================
    Offset    Len  Rgn  String
  0x0006cb02    442  [S]  N^NuIF(__Z==1);{__Z=0;};GRAT OFF;IF (__GTTMF==1);{__T=-1;};ELSE;{__T=-2;};ENDIF;__GTMAP;IF (__V==__X);WINACTIVE __Y;GRAT OFF;WINACTIVE __X;__GTGTRI;ELSE;WINACTIVE __X;GRAT OFF;__GTGTRI;WINACTIVE __Y;ENDIF;IF (__T==-1);__GTTTMKR;ENDIF;ELSE;WINITM 31,0;{__Z=1;};IF (__GTTMF==1);{__T=-1;};ELSE;{__T=-2;};ENDIF;__GTMAP;IF (__V==__X);{__GTSPF=0;};__GTGTRI;WINITM 0,1;ELSE;{__GTSPF=1;};WINITM 0,1;ENDIF;GRAT ON;IF (__T==-1);__GTTTMKR;ENDIF;ENDIF;NV
  0x0006ccca    358  [S]  N^NuIF(MENU<>13);IF(MENU<>91);__GTMAP;IF(__GTGDIS==1);MOV __GTDUM,ZMK ON,__X;IF(GD<>__GTSWDE);MOV __GTDMKR,GD;MOV __GTSWDE,GD;ENDIF;IF(GL<>__GTLMKR);MOV __GTLMKR,GL;ENDIF;{__GTGDIS=0;};ENDIF;IF(__V==__X);MOV GDRVGT,0;IF(ST<>__Q);MOV __GTGSCL,ST;ENDIF;ELSE;{__T=__GTLMKR;};MOV __GTLMKR,__T;ENDIF;DEMOD OFF;PSTATE OFF;TM EXT;MKOFF ALL;__GTWINTRK;ENDIF;ENDIF;NV
  0x0006ce3e    131  [S]  N^NuONCMD ST;ONCMD SP;IF(__V==__X);IF(SP==0);{__T=ST;};ELSE;{SP=0;};{ST=__GTGSCL;};ENDIF;ENDIF;ONCMD SP __GTSPGD;ONCMD ST __GTUNCS;
  0x0006ced2    122  [S]  N^NuIF(__V==__X);IF(ST<>__Q);MOV __GTGSCL,ST;ENDIF;ELSE;IF(__GTCPLS==1);IF(ST<>__GTTEMS);MOV GDRVST,0;ENDIF;ENDIF;ENDIF;NV
  0x0006cf5a     20  [S]  N^NuMOV GDRVRBW,0;NV
  0x0006cf7c     20  [S]  N^NuMOV GDRVVBW,0;NV
  0x0006cf9e     44  [S]  N^NuMOV __GTDUM,ZMK OFF,__X;{__GTGDIS=1;};NV
  0x0006cfd8     56  [S]  N^NuONCMD GATECTL;GATECTL EDGE;ONCMD GATECTL __GTGCTL;NV
  0x0006d01e     22  [S]  N^NuDLPINIT;DLPTERM;NV
  0x0006d042    652  [S]  N^NuDISPOSE ONCMD;DISPOSE ONEOS;IF (__V==__Y);{__GGTSPNF=SP;__GGTRBF=RB;__GGTSTMF=ST;__GGTVBF=VB;};IF(__X>-1);WINACTIVE __X;ENDIF;{__GGTSTM=ST;__GGTRB=RB;__GGTVB=VB;};CLRBOX -40,-22,471,233,0;WINACTIVE __Y;WININIT;{SP=__GGTSPNF;RB=__GGTRBF;ST=__GGTSTMF;VB=__GGTVBF;};{GD=__GTDMKR;};{GL=__GTLMKR;};ELSE;{__GGTSTM=ST;__GGTRB=RB;__GGTVB=VB;};IF(__Y>-1);WINACTIVE __Y;ENDIF;{__GGTSPNF=SP;__GGTRBF=RB;__GGTSTMF=ST;__GGTVBF=VB;};CLRBOX -40,-22,471,233,0;WINACTIVE __X;WININIT;{SP=0;ST=__GGTSTM;RB=__GGTRB;VB=__GGTVB;};GATE OFF;{GL=__GTLMKR;};ENDIF;GRAT ON;{DA=__E;};MOV __GGTIN,0;IF (__GTGRACE==1);MOV __GGTMN,91;ENDIF;MOV __GTDUM,ZMK OFF,__X;DISPOSE 8049;NV
  0x0006d2dc     38  [S]  N^NuIF (__V==__Y);__GTWINSWAP;ENDIF;NV
  0x0006d310     21  [S]  N^Nu__GTMAP;__GTSWDE;
  0x0006d336     80  [S]  N^NuIF(__GTSWDE==0);ACTDEF __GTSWDE,/SWEEP DELAY/,GD,SEC,&__GTSWDESTF;&;ENDIF;NV
  0x0006d394    259  [S]  N^NuONCMD GD;{GD=__GTSWDE;};ONCMD GD __GTPRGT;IF __GTSWDE,GT,65E-3;MOV __GTSWDE,65E-3;ENDIF;IF __GTSWDE,LT,1E-6;MOV __GTSWDE,1E-6;ENDIF;{__O=__GGTTMPD-__GTSWDE;};{__P=__O+__GGTTMPL;};MOV __GTDUM,ZMKRIGHT __P,__X;MOV __GTDUM,ZMKLEFT __O,__X;__GTGTRI;{DA=__F;};
  0x0006d4a8     21  [S]  N^Nu__GTMAP;__GTDMKR;
  0x0006d4ce     86  [S]  N^NuIF(__GTDMKR==0);ACTDEF __GTDMKR,/GATE DELAY/,__GGTTMPD,SEC,&__GTDMKRSTF;&;ENDIF;NV
  0x0006d532    229  [S]  N^NuIF __GTDMKR,LT,1E-6;MOV __GTDMKR,1E-6;ENDIF;IF __GTDMKR,GT,65E-3;MOV __GTDMKR,65E-3;ENDIF;{__O=__GTDMKR-__GTSWDE;};{__P=__O+__GGTTMPL;};MOV __GTDUM,ZMKRIGHT __P,__X;MOV __GTDUM,ZMKLEFT __O,__X;{__GGTTMPD=__GTDMKR;};{DA=__F;};
  0x0006d628     21  [S]  N^Nu__GTMAP;__GTLMKR;
  0x0006d64e     85  [S]  N^NuIF(__GTLMKR==0);ACTDEF __GTLMKR,/GATE LENGTH/,__GGTTMPL,SEC,&__GTLMKRSTF;&;ENDIF;
  0x0006d6b4    271  [S]  N^NuIF __GTLMKR,LT,1E-6;MOV __GTLMKR,1E-6;ENDIF;IF __GTLMKR,GT,65E-3;MOV __GTLMKR,65E-3;ENDIF;{__O=__GGTTMPD-__GTSWDE;};{__P=__O+__GTLMKR;};MOV __GTDUM,ZMKRIGHT __P,__X;MOV __GTDUM,ZMKLEFT __O,__X;{__GGTTMPL=__GTLMKR;};ONCMD GL;{GL=__GTLMKR;};ONCMD GL __GTPRGT;{DA=__F;};
  0x0006d7d4     82  [S]  N^NuIF(__GTGSCL==0);ACTDEF __GTGSCL,/SWEEP TIME/,10E-3,SEC,&__GTGSCLSTF;&;ENDIF;NV
  0x0006d834    267  [S]  N^NuIF __GTGSCL,GT,100;MOV __GTGSCL,100;ENDIF;IF __GTGSCL,LT,20E-6;MOV __GTGSCL,20E-6;ENDIF;ONCMD ST;{ST=__GTGSCL;};ONCMD ST __GTUNCS;{__Q=ST;};__GTGTRI;{__O=__GGTTMPD-__GTSWDE;};{__P=__O+__GGTTMPL;};MOV __GTDUM,ZMKRIGHT __P,__X;MOV __GTDUM,ZMKLEFT __O,__X;{DA=__F;};
  0x0006d950    242  [S]  N^NuIF (__V==__X);__GTMAP;HD;{__V=__Y;};__GTWINTRK;ONCMD GL;{GL=__GGTTMPL;};ONCMD GL __GTPRGT;__GTUPCP;ENDIF;ONCMD GATE;GATE ON;ONCMD GATE __GTPRGT;ONEOS%ONCMD GD;ONCMD GL;{GD=__GTDMKR;};{GL=__GTLMKR;};ONCMD GD __GTPRGT;ONCMD GL __GTPRGT;%;NV
  0x0006da50    102  [S]  N^NuDISPOSE ONEOS;ONCMD GD;{GD=__GTSWDE;};ONCMD GD __GTPRGT;ONCMD GATE;GATE OFF;ONCMD GATE __GTPRGT;NV
  0x0006dac4    153  [S]  N^NuIF(__Z==1);CLRBOX 1,1,399,199,0;ENDIF;IF (__V==__X);WINACTIVE __X;{__GTSPF=0;};__GTGTRI;ELSE;IF (__V==__Y);WINACTIVE __Y;{__GTSPF=1;};ENDIF;ENDIF;HD;
  0x0006db6e     74  [S]  N^NuIF(__Z==1);CLRBOX 1,1,399,199,0;ENDIF;WINACTIVE __X;{__GTSPF=0;};HD;NV
  0x0006dbc6    299  [S]  N^NuIF (__V==__X);__GTMAP;HD;{__V=__Y;};__GTWINTRK;ONCMD GL;{GL=__GGTTMPL;};ONCMD GL __GTPRGT;IF(GSTAT(0));MOV GDRVGT,0;ELSE;MOV GDRVGT,1;ENDIF;__GTUPCP;ELSE;IF (__V==__Y);HD;{__V=__X;};__GTWINTRK;MOV GDRVGT,0;ONCMD GL;{GL=__GGTTMPL;};ONCMD GL __GTPRGT;__GTUPCP;ENDIF;ENDIF;IF(__Z==1);GRAT ON;ENDIF;
  0x0006dd02    329  [S]  N^NuIF(__Z==1);ENDIF;IF (__V==__X);__GTMAP;HD;{__V=__Y;};{__GTSPF=1;};ONCMD GL;{GL=__GGTTMPL;};ONCMD GL __GTPRGT;IF(GSTAT(0));MOV GDRVGT,0;ELSE;MOV GDRVGT,1;ENDIF;__GTUPCP;ELSE;IF (__V==__Y);HD;{__V=__X;};{__GTSPF=0;};__GTGTRI;MOV GDRVGT,0;ONCMD GL;{GL=__GGTTMPL;};ONCMD GL __GTPRGT;__GTUPCP;ENDIF;ENDIF;IF(__Z==1);GRAT ON;ENDIF;
  0x0006de5c   1368  [S]  N^Nu{__GGTRCTL=0;};IF(GDRVUTIL==0);ACTDEF GDRVUTIL,/ /,-1,NONE,&__GTREMA;&;MOV GDRVUTIL,0;ELSE;MOV GDRVUTIL,0;ENDIF;IF(GDRVREFE==0);ACTDEF GDRVREFE,/REF EDGE/,-1,SEC,&__GTREMB;&;MOV GDRVREFE,0;ELSE;IF(GDRVREFE==-1);MOV GDRVREFE,0;ENDIF;ENDIF;IF(GDRVPWID==0);ACTDEF GDRVPWID,/PULSE WIDTH/,-1,SEC,&__GTREMC;&;MOV GDRVPWID,0;ELSE;IF(GDRVPWID==-1);MOV GDRVPWID,0;ENDIF;ENDIF;IF(GDRVPRI==0);ACTDEF GDRVPRI,/PULSE PERIOD/,-1,SEC,&__GTREMD;&;MOV GDRVPRI,0;ELSE;IF(GDRVPRI==-1);MOV GDRVPRI,0;ENDIF;ENDIF;IF(GDRVSWDE==0);ACTDEF GDRVSWDE,/SWEEP DELAY/,-1,SEC,&__GTREME;&;MOV GDRVSWDE,0;ELSE;IF(GDRVSWDE==-1);MOV GDRVSWDE,0;ENDIF;ENDIF;IF(GDRVSWP==0);ACTDEF GDRVSWP,/SWEEP TIME/,10E-3,SEC,&__GTREMF;&;ENDIF;IF(GDRVGTIM==0);ACTDEF GDRVGTIM,/TRIG MARKER/,-1,SEC,&__GTREMG;&;MOV GDRVGTIM,0;ELSE;IF(GDRVGTIM==-1);MOV GDRVGTIM,0;ENDIF;ENDIF;IF(GDRVGDEL==0);ACTDEF GDRVGDEL,/GATE DELAY/,GD,SEC,&__GTREMH;&;ENDIF;IF(GDRVGLEN==0);ACTDEF GDRVGLEN,/GATE LENGTH/,GL,SEC,&__GTREMI;&;ENDIF;IF(GDRVGT==0);ACTDEF GDRVGT,/ /,-1,NONE,&__GTREMJ;&;MOV GDRVGT,0;ELSE;IF(GDRVGT==-1);MOV GDRVGT,0;ENDIF;ENDIF;IF(GDRVRBW==0);ACTDEF GDRVRBW,/ /,-1,NONE,&__GTREMK;&;MOV GDRVRBW,0;ELSE;MOV GDRVRBW,0;ENDIF;IF(GDRVVBW==0);ACTDEF GDRVVBW,/ /,-1,NONE,&__GTREML;&;MOV GDRVVBW,0;ELSE;MOV GDRVVBW,0;ENDIF;IF(GDRVST==0);ACTDEF GDRVST,/ /,-1,NONE,&__GTREMM;&;MOV GDRVST,0;ELSE;MOV GDRVST,0;ENDIF;{__GGTRCTL=1;};NV
  0x0006e3c2     78  [S]  N^NuIF __GGTRCTL,EQ,1;IF (GDRVUTIL==0);__GTRUNX;ELSE;__GTWINSET;ENDIF;ENDIF;NV
  0x0006e41e     94  [S]  N^NuIF __GGTRCTL,EQ,1;{__GGTRE=GDRVREFE;};ABS __GGTRE,__GGTRE;UDEFPV GDRVREFE,__GGTRE;ENDIF;NV
  0x0006e48a    102  [S]  N^NuIF __GGTRCTL,EQ,1;{__GGTPWID=GDRVPWID;};ABS __GGTPWID,__GGTPWID;UDEFPV GDRVPWID,__GGTPWID;ENDIF;NV
  0x0006e4fe     96  [S]  N^NuIF __GGTRCTL,EQ,1;{__GGTPRI=GDRVPRI;};ABS __GGTPRI,__GGTPRI;UDEFPV GDRVPRI,__GGTPRI;ENDIF;NV
  0x0006e56c    159  [S]  N^NuIF __GGTRCTL,EQ,1;IF(__V==__Y);__GTWINSWAP;ENDIF;IF GDRVSWDE,GE,1E-6;IF GDRVSWDE,LE,65E-3;MOV __GTSWDE,GDRVSWDE;ENDIF;ENDIF;UDEFPV GDRVSWDE,__GTSWDE;ENDIF;
  0x0006e61c    106  [S]  N^NuIF __GGTRCTL,EQ,1;IF(__V==__Y);__GTWINSWAP;ENDIF;MOV __GTGSCL,GDRVSWP;UDEFPV GDRVSWP,__GTGSCL;ENDIF;NV
  0x0006e694     82  [S]  N^NuIF __GGTRCTL,EQ,1;__GTTTMKR;MOV MKF,GDRVGTIM;UDEFPV GDRVGTIM,GDRVGTIM;ENDIF;NV
  0x0006e6f4     89  [S]  N^NuIF __GGTRCTL,EQ,1;IF(__V==__Y);__GTWINSWAP;ENDIF;__GTMAP;MOV __GTDMKR,GDRVGDEL;ENDIF;
  0x0006e75e     92  [S]  N^NuIF __GGTRCTL,EQ,1;IF (__V==__Y);__GTWINSWAP;ENDIF;__GTMAP;MOV __GTLMKR,GDRVGLEN;ENDIF;NV
  0x0006e7c8     73  [S]  N^NuIF __GGTRCTL,EQ,1;IF (GDRVGT==0);__GTGTOFF;ELSE;__GTGTON;ENDIF;ENDIF;
  0x0006e822     96  [S]  N^NuIF __GGTRCTL,EQ,1;IF (GDRVRBW==0);MOV __GTCPLR,0;ELSE;MOV __GTCPLR,1;__GTCRBW;ENDIF;ENDIF;NV
  0x0006e890     93  [S]  N^NuIF __GGTRCTL,EQ,1;IF (GDRVVBW==0);MOV __GTCPLV,0;ELSE;{__GTCPLV=1;};__GTCVBW;ENDIF;ENDIF;
  0x0006e8fe     80  [S]  N^NuIF __GGTRCTL,EQ,1;IF (GDRVST==0);MOV __GTCPLS,0;ELSE;__GTVCST;ENDIF;ENDIF;NV
  0x0006e95c     18  [S]  N^Nu__GTWINSWAP;NV
  0x0006e97c     16  [S]  N^Nu__GTCLPAR;NV
  0x0006e99a    477  [S]  N^NuIF(__GGTPRI>0);{__GTCPLS=1;};IF(__V==__X);IF(__Z==1);{__A=180;__B=170;};ELSE;{__A=150;__B=140;};ENDIF;PU;{PA=10;PA=__A;};TEXT/Sweeptime coupling affects/;PU;{PA=10;PA=__B;};TEXT/frequency window sweeptime only/;{DA=__F;};ELSE;__GTCST;ENDIF;ELSE;IF(__Z==1);{__A=170;__B=160;};ELSE;IF (__V==__X);{__A=190;__B=180;};ELSE;{__A=70;__B=60;};ENDIF;ENDIF;PU;{PA=10;PA=__A;};TEXT/PULSE PERIOD (PRI) MUST BE ENTERED.../;PU;{PA=230;PA=__B;};TEXT/See Pulse Param menu/;{DA=__F;};ENDIF;
  0x0006eb90    387  [S]  VRD PKSORT,0;VRD __PKIF,0;TRDEF PKRES,10;IF(!MKTBL);ACTDEF MKTBL,/MARKER TABLE/,-9,STEP,/__PKMTA;/;ENDIF;IF(!MKDLMODE);ACTDEF MKDLMODE,/MARKER LIST MODE/,-9,STEP,/__PKMM;/;ENDIF;IF(!PKTBL);ACTDEF PKTBL,/PEAKS TABLE/,-9,STEP,/__PKPTA;/;ENDIF;IF(!PKDLMODE);ACTDEF PKDLMODE,/PEAKS DISPLAY MODE/,-9,STEP,/__PKPDL;/;ENDIF;__PKIF1;MOV MKTBL,0;MOV MKDLMODE,0;MOV PKTBL,0;MOV PKDLMODE,0;__PKIF0;
  0x0006ed24     19  [S]  N^Nu__PKAM;__PKMAF;
  0x0006ed48     16  [S]  N^Nu__PKAM;M2;NV
  0x0006ed66     68  [S]  N^Nu__PKAM;M3;IF(__MN[18]==2);__MN[18]1;IF(MN==9);MN9;ENDIF;ENDIF;NV
  0x0006edb8     15  [S]  N^Nu__PKAM;MKA;
  0x0006edd8    159  [S]  N^NuIF(__MN[18]<1||__MN[18]>4);__MN[18]1;ENDIF;__PKFMB;IF(!__MN[19]&&FFTSTAT);MOV MKACT,__MN[18];MKTRACE TRB;MKREAD FFT;VIEW TRB;ELSE;MOV MKACT,__MN[18];ENDIF;
  0x0006ee88     43  [S]  N^NuIF(__MN[23]==2);MKA;ELSE;MKRACTV;ENDIF;
  0x0006eec4     19  [S]  N^Nu__PKAM;MN12;E1;
  0x0006eee8     47  [S]  N^NuIF(ACTVF(MKA))HD;ENDIF;MKOFF ALL;__MN[18]1;
  0x0006ef28     32  [S]  N^NuM2;MKTYPE PSN;E1;M3;MKMIN;NV
  0x0006ef56    190  [S]  N^Nu{__MN[22]=(MSFIELD(37,15,2)+1)%4;}IF(!__MN[22]);MKTRACE AUTO;ELSE;IF(__MN[22]==1);MKTRACE TRA;ELSE;IF(__MN[22]==2);MKTRACE TRB;ELSE;IF(__MN[22]==3);MKTRACE TRC;ENDIF;ENDIF;ENDIF;ENDIF;NV
  0x0006f063     47  [S]  ABC/,0,0;ELSE;IF(__MN[22]==1);KH,/MK TRACE|AUTO
  0x0006f097     48  [S]  BC/,0,0;ELSE;IF(__MN[22]==2);KH,/MK TRACE|AUTO A
  0x0006f0ca     48  [S]  C/,0,0;ELSE;IF(__MN[22]==3);KH,/MK TRACE|AUTO AB
  0x0006f0fd     30  [S]  /,0,0;ENDIF;ENDIF;ENDIF;ENDIF;
  0x0006f12c    650  [S]  N^Nu{__MN[21]=(MSFIELD(37,11,4)+1)%5;IF(!SP&&!__MN[21]) __MN[21]=1;IF(FFTSTAT) __MN[21]=3;ELSE {IF(__MN[21]==3) __MN[21]=4;};}IF(!__MN[21]);MKREAD FRQ;ELSE;IF(__MN[21]==1);MKREAD SWT;ELSE;IF(__MN[21]==2);MKREAD IST;ELSE;IF(__MN[21]==3);MKREAD FFT;ELSE;IF(__MN[21]==4);MKREAD PER;ENDIF;ENDIF;ENDIF;ENDIF;ENDIF;{__MN[21]=(MSFIELD(37,11,4)%5;}IF(ANNOT);IF(!__MN[21]);HD;AMSG~Marker Readout:\rFREQUENCY~;ELSE;IF(__MN[21]==1);HD;AMSG~Marker Readout:\rTIME~;ELSE;IF(__MN[21]==2);HD;AMSG~Marker Readout:\rINVERSE TIME~;ELSE;IF(__MN[21]==3);HD;AMSG~Marker Readout:\rFFT~;ELSE;IF(__MN[21]==4);HD;AMSG~Marker Readout:\rPERIOD~;ENDIF;ENDIF;ENDIF;ENDIF;ENDIF;ENDIF;NV
  0x0006f422     45  [S]  T I P/,0,0;ELSE;IF(__MN[21]==1);KH,/MK READ|F
  0x0006f454     45  [S]  I P/,0,0;ELSE;IF(__MN[21]==2);KH,/MK READ|F T
  0x0006f486     40  [S]  P/,0,0;ELSE;IF(__MN[21]==3);KH,/MK READ|
  0x0006f4b4     44  [S]  /,0,0;ELSE;IF(__MN[21]==4);KH,/MK READ|F T I
  0x0006f4e4     38  [S]  /,0,0;ENDIF;ENDIF;ENDIF;ENDIF;ENDIF;NV
  0x0006f518    200  [S]  N^Nu{__MN[18]=__MN[18]%4+1;};__PKFMB;IF(__MN[20]&&__MN[19]);IF(__MN[18]==2&&(__MN[20]==19||__MN[20]==22));__PKSM;ELSE;__PKAM;__PKMAF;ENDIF;ELSE;IF(ACTVF(MKN)||ACTVF(MKD)||ACTVF(MKA));HD;ENDIF;ENDIF;NV
  0x0006f5ee     31  [S]  N^NuIF(__MN[18]==1);KH,/SELECT|
  0x0006f641     28  [S]  3 4/,0,0;ELSE;KH,/SELECT|1 2
  0x0006f696     34  [S]  N^NuIF(!PKDLMODE);KH,/PK MODE|<>DL
  0x0006f6be     38  [S]  /,0,0;ELSE;IF(PKDLMODE>0);KH,/PK MODE|
  0x0006f6ea     26  [S]  NRM/,0,0;ELSE;KH,/PK MODE|
  0x0006f70b     21  [S]  NRM/,0,0;ENDIF;ENDIF;
  0x0006f732    121  [S]  N^NuIF(HAVE(CNT));IF(ACTVF(MKFCR));IF(MSBIT(32,9));MKFCR0;HD;ELSE;MOV MKFCR,MKFCR;ENDIF;ELSE;MKFCR;ENDIF;ELSE;WRNO;ENDIF;
  0x0006f7bc     16  [S]  N^NuKH,/CNT RES|
  0x0006f7d2     42  [S]  MAN/,/IF(ACTVF(MKFCR))/,/IF(MSBIT(32,9))/;
  0x0006f80e     54  [S]  N^NuIF(ACTVF(MKPAUSE));MKPAUSE0;ELSE;MKPAUSE1;ENDIF;NV
  0x0006f852     35  [S]  N^NuIF(ACTVF(DL));L0;ELSE;DL;ENDIF;
  0x0006f886     58  [S]  N^NuIF(__MN[18]==MKACT);MKOFF;ELSE;__PKAM;__PKMAF;ENDIF;NV
  0x0006f8ce     43  [S]  N^Nu__PKFMB;IF(__MN[18]==1);KH,/MARKER 1|ON
  0x0006fa04     69  [S]  N^NuIF(HAVE(CNT));IF(MSBIT(8,13));MC0;ELSE;MC1;ENDIF;ELSE;WRNO;ENDIF;
  0x0006fa5a     53  [S]  N^NuIF(FFTSTAT);MKF0;ELSE;MOV FA,MF;MOV MKF,FA;ENDIF;
  0x0006faa0     63  [S]  N^NuIF(FFTSTAT);MOV FFTSTOP,MF;ELSE;MOV FB,MF;MOV MKF,FB;ENDIF;
  0x0006faf0    107  [S]  N^NuIF(!__PKIF);IF(MKTBL);DLPINIT __PKMTO;__PKITW;__PKDMT;ONMKRU$__PKDMT$;ELSE;DLPINIT;DLPTERM;ENDIF;ENDIF;
  0x0006fb6e     55  [S]  N^NuDISPOSE ONMKRU;__PKIF1;MOV MKTBL,0;__PKIF0;__PKDTW;
  0x0006fbb6    121  [S]  N^NuIF(!__PKIF);__PKIF1;MXM MKDLMODE,MKDLMODE,0;MIN MKDLMODE,MKDLMODE,1;__PKIF0;IF(MKDLMODE&&!MSBIT(8,4));DL;ENDIF;ENDIF;
  0x0006fc40    153  [S]  N^Nu;IF(!__PKIF);IF(!PKTBL);DLPINIT;DLPTERM;ELSE;DLPINIT __PKPTO;MKOFF ALL;MOV __TRB,0;__PKITW;IF(!MSBIT(10,2));__PKDPT;ENDIF;ONEOS$__PKDPT$;ENDIF;ENDIF;
  0x0006fcea     56  [S]  N^NuDISPOSE ONEOS;__PKIF1;MOV PKTBL,0;__PKIF0;__PKDTW;NV
  0x0006fd30    124  [S]  N^NuIF(!__PKIF);__PKIF1;MXM PKDLMODE,PKDLMODE,-1;MIN PKDLMODE,PKDLMODE,1;__PKIF0;IF(PKDLMODE&&!MSBIT(8,4));DL;ENDIF;ENDIF;NV
  0x0006fdba    343  [S]  N^NuMOV __Q,WINSTAT WINZOOM;IF(__Q||ACTVF(CATPOS));__J0;ELSE;IF(ANNOT);IF(__S<>SP||__I<>RB);__PKNSP;ENDIF;IF(AUNITS<>__U);__PKNAU;ENDIF;MOV DA,__G;PU;__N1;REPEAT;{PA=21;PA=45-__N*10;FOR(__B=37;__B<49&&(!(__C=MSFIELD(__B,4,5))||MSFIELD(__B,13,2)<>__N-1);__B+=3;);};IF(__B==49);__B0;__PKBMD;ELSE;__PKMBD;__PKDMD;ENDIF;UNTIL(++__N>4);ENDIF;ENDIF;
  0x00070234    199  [S]  N^NuTEXT~ (~;IF(__Z);__PKMMT;ELSE;__PKAMT;ENDIF;TEXT~) ~;IF(__D==1||__D==4||__D==0&&!SP);__PKDT;ELSE;__PKDF;ENDIF;IF(MSBIT(55,13)&&!SP);__PKEND;ELSE;IF(__U<3||__U>4);__PKFNA;ELSE;__PKENA;ENDIF;ENDIF;
  0x0007030c     58  [S]  N^NuTEXT~ Inactive                                    ~;NV
  0x00070354     74  [S]  N^Nu{IF(__Z==1) TEXT(~A~);ELSE {IF(__Z==2) TEXT(~B~);ELSE TEXT(~C~);};};NV
  0x000703ac    235  [S]  N^Nu{IF(MSBIT(9,7)||MSBIT(9,0)) TEXT(~A~);ELSE {IF(MSBIT(9,8)||MSBIT(9,3) TEXT(~B~);ELSE {IF(MSBIT(13,4)) TEXT(~C~);ELSE {IF(MSBIT(9,1) TEXT(~A~);ELSE {IF(MSBIT(9,4)) TEXT(~B~);ELSE {IF(MSBIT(0,1)) TEXT(~C~);ELSE TEXT(~ ~);};};};};};};
  0x00070529     33  [S]  ~);IF(!__D) __F+=FA;} ELSE TEXT(~
  0x0007054b    222  [S]  Freq~);} ELSE {IF(!__D) __F+=FA;TEXT(~ Freq~);};};IF(__D==2);IF(__X);__PKENF;ELSE;TEXT~          Undefined~;ENDIF;ELSE;{IF(SP<10E9) __F/=1E6;ELSE {__F=__F/1E7+0.5;INT(__F,__F);__F*=10;};DSPLY(__F,__R);TEXT(~ MHz~);};ENDIF;
  0x0007066d     14  [S]  ~);ELSE TEXT(~
  0x0007067c    160  [S]  Time~);} ELSE TEXT(~ Time~);IF(__D==4&&SP) {__H=FA+SP*__X;IF(__H) __T=1/__H;} ELSE {__T=__X*ST;__H=1;};};IF(__H);__PKENT;ELSE;TEXT~          Undefined~;ENDIF;NV
  0x0007072a    630  [S]  N^NuMOV __Q,WINSTAT WINZOOM;IF(__Q!!ACTVF(CATPOS));__J0;ELSE;IF(__S<>SP||__I<>RB);__PKNSP;ENDIF;IF(AUNITS<>__U);__PKNAU;ENDIF;MOV DA,__G;PU;CTM __L,DL;{IF(PKSORT) __M=PEAKS(__TRA,TRA,FREQ);ELSE __M=PEAKS(__TRA,TRA,AMP);FOR(__N=1;__N<11&&__TRB[__N];__N++) {PA=__TRB[__N];PA=__TRC[__N];IF(__N<10) TEXT(~ ~);ELSE TEXT(~  ~);};__N=1;__P=0;};MOV TRA,TRA;MOV __TRB,0;MOV PKRES,0;REPEAT;{DO{__X=__TRA[++__P];__Y=TRA[__X];}WHILE(__P<=__M&&(__Y<__L&&PKDLMODE==1||__Y>__L&&PKDLMODE==-1));};IF(ANNOT);{PA=(-36+217*(__N>5));PA=(40-10*((__N-1)%5));DSPLY(__N,(1+(__N>5)));};IF(__P<=__M);__PKDPD;ELSE;__PKBPD;ENDIF;ENDIF;UNTIL(++__N>10);ENDIF;NV
  0x00070b1c     38  [S]  N^NuTEXT~                         ~;NV
  0x00070b50     67  [S]  N^NuEM;ANNOT0;DISPOSE8049;WININIT;ANNOT1;ONCMD ANNOT;ONCMD WINZOOM;
  0x00070ba4    240  [S]  N^NuANNOT0;EM;__PKNSP;__PKNAU;KEYDEF8049,/HD;/;WININIT;WINOPEN __W,0,60,400,140;WINITM -1,1;WINITM 0,1;WINITM 15,0;WINITM 38,0;WINITM 39,0;WINITM 41,0;WINITM 45,0;WINCLOSE0;WINZOOM;__PKITG;ANNOT1;ONCMD ANNOT,__PKOCA;ONCMD WINZOOM,__PKCUG;NV
  0x00070ca2    411  [S]  N^NuMOV DA,0;CLRBOX -40,-1,400,60,0;PU;PA;-40,-1;PD;400,-1,400,60,-40,60,-40,-1;PU;IF(MKTBL);{PA=-35;PA=47;TEXT(~Marker Trace Type       Freq / Time    Amplitude~);FOR(__N=1;__N<5;__N++) {PA=5;PA=45-__N*10;DSPLY(__N,1);TEXT(~:~);};};ENDIF;IF(PKTBL);PU;PA;177,2;PD;178,2,178,58,177,58,177,2;PU;{PA=-39;PA=50;};TEXT~Pk  Freq (MHz)  Amplitude~;{PA=185;PA=50;};TEXT~Pk  Freq (MHz)  Amplitude~;ENDIF;MOV __G,DA;__J1;
  0x00070e4e    113  [S]  N^NuMOV __Q,WINSTAT WINZOOM;IF(__Q);__J0;ELSE;__PKITG;IF(PKTBL);__PKDPT;ELSE;IF(MKTBL);__PKDMT;ENDIF;ENDIF;ENDIF;
  0x00070ed0    169  [S]  N^Nu{DSPLY(__A,8.2+4*MKTBL);IF(MKTBL&&MKDLMODE) TEXT(~dBDL~);ELSE {IF((__C==19||__C==22)&&__N<>2) TEXT(~ dB  ~);ELSE {IF(MKTBL) AUDSPLY(710,0);ELSE AUDSPLY(510,1);};};};
